# Trial: 5
# Angle[deg]: -40
# Timestamp: 20260308_215037

Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
10.995, -0.887514, 10.8121, 0.0441365, 0.482529, -0.00692473
10.859, -0.890885, 10.3594, 0.051454, 0.485169, -0.00404045
10.7908, -0.839184, 10.0225, 0.0428208, 0.484546, 0.00098455
10.7073, -0.82535, 10.1394, 0.0345036, 0.477936, -0.0170685
10.6227, -0.873084, 10.6606, 0.033226, 0.468343, -0.025808
10.6439, -0.890952, 11.2445, 0.0299284, 0.471872, -0.0134644
10.7573, -0.895098, 11.732, 0.0290407, 0.475917, 0.00105392
10.8087, -0.913167, 11.8071, 0.0191709, 0.476315, -0.0223595
10.8565, -0.898314, 11.7547, 0.0213678, 0.476909, -0.0306056
10.9263, -0.934562, 12.2573, 0.0229616, 0.481942, -0.0293077
10.9685, -0.972399, 12.5899, 0.0268799, 0.484815, -0.028388
10.9682, -1.00117, 12.7234, 0.0275683, 0.484816, -0.0295737
10.9548, -1.00355, 12.7862, 0.0298852, 0.485711, -0.029777
10.9939, -1.07171, 13.1674, 0.0349972, 0.481807, -0.0160285
11.094, -1.04534, 13.3684, 0.0425059, 0.486778, -0.00257278
11.1453, -1.04698, 13.1133, 0.0401003, 0.494381, -0.00612672
11.1935, -1.01319, 13.3488, 0.0368603, 0.493428, -0.00248736
11.3063, -1.01984, 13.3123, 0.0356458, 0.501584, -0.00221484
11.4278, -1.05129, 13.7134, 0.0429491, 0.508679, 0.00500613
11.3671, -1.09822, 13.6029, 0.0514914, 0.509626, 0.00960213
11.4244, -1.09563, 13.704, 0.0540749, 0.516642, 0.0127295
11.4997, -1.09594, 13.6328, 0.048054, 0.523626, 0.0148728
11.6938, -1.00099, 13.8313, 0.0412957, 0.532156, 0.0191202
11.6856, -1.00807, 14.0111, 0.0365619, 0.527474, 0.0202374
11.8072, -1.02761, 13.7069, 0.0382676, 0.538547, 0.0117552
11.9686, -1.00888, 14.1836, 0.0433079, 0.543468, 0.0236565
12.0959, -1.00735, 14.2637, 0.0416678, 0.550824, 0.0243314
12.2272, -0.990908, 14.3814, 0.0370968, 0.551273, 0.02701
